Reaction;Protein;Stoichiometry;Subunit;Notes;RHEA_ID;Equation;KEGG
R03096;WP_020333205.1;1;;;34374;indole-3-acetamide+H2O<=>(indol-3-yl)acetate+NH4(+);(Indol-3-yl)acetamide + H2O -> Ammonia + Indole-3-acetate
R03104;WP_014233519.1;4;;;23444;(S)-lactate+NAD(+)=pyruvate+NADH+H(+);3-Mercaptolactate + NAD+ <- Mercaptopyruvate + H+ + NADH
R03105;WP_020334180.1;1;;;21743;2-oxo-3-sulfanylpropanoate+[thioredoxin]-dithiol<=>[thioredoxin]-disulfide+hydrogensulfide+pyruvate+H(+);Thioredoxin + Mercaptopyruvate -> Pyruvate + Thioredoxin disulfide + Hydrogen sulfide
R03163;WP_020336030.1;6;;;17236;L-fucose<=>L-fuculose;L-Fucose <-> L-Fuculose
R03165;WP_014233341.1;1;;;18968;hydroxymethylbilane<=>uroporphyrinogenIII+H2O;Hydroxymethylbilane -> Uroporphyrinogen III + H2O
R03180;WP_020333205.1;1;;;34378;4-guanidinobutanamide+H2O<=>4-guanidinobutanoate+NH4(+);4-Guanidinobutanamide + H2O -> Ammonia + 4-Guanidinobutanoate
R03181;WP_020333142.1;1;;;14820;4-maleylacetoacetate<=>4-fumarylacetoacetate;4-Maleylacetoacetate <-> 4-Fumarylacetoacetate
R03182;WP_020332934.1;2;;;15808;(7R,8S)-7,8-diammoniononanoate+CO2+ATP<=>(4R,5S)-dethiobiotin+ADP+phosphate+3H(+);CO2 + ATP + 7,8-Diaminononanoate <-> Dethiobiotin + ADP + Orthophosphate
R03191;WP_020334019.1;1;;;12248;UDP-N-acetyl-alpha-D-muramate+NADP(+)=UDP-N-acetyl-3-O-(1-carboxyvinyl)-alpha-D-glucosamine+NADPH+H(+);NAD+ + UDP-N-acetylmuramate <- H+ + UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine + NADH
R03192;WP_020334019.1;1;;;12251;UDP-N-acetyl-alpha-D-muramate+NADP(+)<=>UDP-N-acetyl-3-O-(1-carboxyvinyl)-alpha-D-glucosamine+NADPH+H(+);NADP+ + UDP-N-acetylmuramate <- H+ + UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine + NADPH
R03193;WP_020335891.1;1;;;23375;UDP-N-acetyl-alpha-D-muramate+L-alanine+ATP<=>UDP-N-acetyl-alpha-D-muramoyl-L-alanine+ADP+phosphate+H(+);L-Alanine + ATP + UDP-N-acetylmuramate -> ADP + Orthophosphate + UDP-N-acetylmuramoyl-L-alanine
R03194;WP_014233342.1;5;;;32462;uroporphyrinogenIII+2S-adenosyl-L-methionine<=>precorrin-2+2S-adenosyl-L-homocysteine+H(+);S-Adenosyl-L-methionine + Uroporphyrinogen III -> S-Adenosyl-L-homocysteine + Precorrin 2
R03194;WP_020334837.1;1;;;32462;uroporphyrinogenIII+2S-adenosyl-L-methionine<=>precorrin-2+2S-adenosyl-L-homocysteine+H(+);S-Adenosyl-L-methionine + Uroporphyrinogen III -> S-Adenosyl-L-homocysteine + Precorrin 2
R03194;WP_020335811.1;1;;;32462;uroporphyrinogenIII+2S-adenosyl-L-methionine<=>precorrin-2+2S-adenosyl-L-homocysteine+H(+);S-Adenosyl-L-methionine + Uroporphyrinogen III -> S-Adenosyl-L-homocysteine + Precorrin 2
R03194;WP_024372592.1;1;;;32462;uroporphyrinogenIII+2S-adenosyl-L-methionine<=>precorrin-2+2S-adenosyl-L-homocysteine+H(+);S-Adenosyl-L-methionine + Uroporphyrinogen III -> S-Adenosyl-L-homocysteine + Precorrin 2
R03197;WP_020334704.1;2;;;19868;uroporphyrinogenIII+4H(+)<=>coproporphyrinogenIII+4CO2;Uroporphyrinogen III -> CO2 + Coproporphyrinogen III
R03210;WP_020332931.1;2;;;20715;6-carboxyhexanoyl-CoA+L-alanine+H(+)<=>(8S)-8-amino-7-oxononanoate+CO2+CoA;L-Alanine + Pimeloyl-CoA <-> CoA + CO2 + 8-Amino-7-oxononanoate
R03210;WP_020332931.1;2;;;42291;6-carboxyhexanoyl-[ACP]+L-alanine+H(+)<=>(8S)-8-amino-7-oxononanoate+holo-[ACP]+CO2;L-Alanine + Pimeloyl-CoA <-> CoA + CO2 + 8-Amino-7-oxononanoate
R03217;WP_020334622.1;4;;;30934;O-acetyl-L-homoserine+L-cysteine<=>L,L-cystathionine+acetate+H(+);L-Cysteine + O-Acetyl-L-homoserine -> Acetate + L-Cystathionine
R03220;WP_020333539.1;2;;;18260;coproporphyrinogenIII+O2+2H(+)<=>protoporphyrinogenIX+2CO2+2H2O;Oxygen + Coproporphyrinogen III -> Protoporphyrinogen IX + CO2 + H2O
R03223;WP_020333406.1;1;;;22331;4-methyl-5-(2-phosphooxyethyl)-thiazole+4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine+H(+)<=>thiaminephosphate+diphosphate;4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate + 4-Methyl-5-(2-phosphooxyethyl)thiazole -> Diphosphate + Thiamin monophosphate
R03223;WP_020335109.1;1;;;22331;4-methyl-5-(2-phosphooxyethyl)-thiazole+4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine+H(+)<=>thiaminephosphate+diphosphate;4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate + 4-Methyl-5-(2-phosphooxyethyl)thiazole -> Diphosphate + Thiamin monophosphate
R03231;WP_020332930.1;2;;;16864;(8S)-8-amino-7-oxononanoate+S-adenosyl-L-methionine<=>S-adenosyl-4-methylsulfanyl-2-oxobutanoate+(7R,8S)-7,8-diammoniononanoate;S-Adenosyl-L-methionine + 8-Amino-7-oxononanoate <-> S-Adenosyl-4-methylthio-2-oxobutanoate + 7,8-Diaminononanoate
R03232;WP_020334937.1;1;A;pts;49255;D-fructose(out)+N(pros)-phospho-L-histidyl-[protein]<=>D-fructose1-phosphate(in)+L-histidyl-[protein];Protein N(pi)-phospho-L-histidine + D-Fructose <-> D-Fructose 1-phosphate + Protein histidine
R03232;WP_020334938.1;1;A;pts;49255;D-fructose(out)+N(pros)-phospho-L-histidyl-[protein]<=>D-fructose1-phosphate(in)+L-histidyl-[protein];Protein N(pi)-phospho-L-histidine + D-Fructose <-> D-Fructose 1-phosphate + Protein histidine
R03241;WP_020336029.1;1;;;12379;L-fuculose+ATP<=>L-fuculose1-phosphate+ADP+H(+);L-Fuculose + ATP -> ADP + L-Fuculose 1-phosphate
R03243;WP_020332949.1;2;;;23747;L-histidinolphosphate+2-oxoglutarate<=>3-(imidazol-4-yl)-2-oxopropylphosphate+L-glutamate;L-Histidinol phosphate + 2-Oxoglutarate <-> L-Glutamate + 3-(Imidazol-4-yl)-2-oxopropyl phosphate
R03243;WP_024373008.1;2;;;23747;L-histidinolphosphate+2-oxoglutarate<=>3-(imidazol-4-yl)-2-oxopropylphosphate+L-glutamate;L-Histidinol phosphate + 2-Oxoglutarate <-> L-Glutamate + 3-(Imidazol-4-yl)-2-oxopropyl phosphate
R03260;WP_020334622.1;4;;;20400;O-succinyl-L-homoserine+L-cysteine<=>L,L-cystathionine+succinate+H(+);L-Cysteine + O-Succinyl-L-homoserine -> Succinate + L-Cystathionine
R03269;WP_020335718.1;12;;;16796;N-[(R)-4-phosphopantothenoyl]-L-cysteine+H(+)<=>(R)-4'-phosphopantetheine+CO2;(R)-4'-Phosphopantothenoyl-L-cysteine -> Pantetheine 4'-phosphate + CO2
R03276;WP_020334579.1;2;A;;21763;(3S)-3-hydroxybutanoyl-CoA<=>(3R)-3-hydroxybutanoyl-CoA;(S)-3-Hydroxybutanoyl-CoA <-> (R)-3-Hydroxybutanoyl-CoA
R03276;WP_014230439.1;2;A;;21763;(3S)-3-hydroxybutanoyl-CoA<=>(3R)-3-hydroxybutanoyl-CoA;(S)-3-Hydroxybutanoyl-CoA <-> (R)-3-Hydroxybutanoyl-CoA
R03283;WP_020333868.1;1;;;17988;4-(trimethylamino)butanal+NAD(+)+H2O<=>4-(trimethylamino)butanoate+NADH+2H(+);NAD+ + 4-Trimethylammoniobutanal + H2O -> 4-Trimethylammoniobutanoate + H+ + NADH
R03291;WP_020333888.1;1;;;14105;L-proline+NAD(+)=1-pyrroline-5-carboxylate+NADH+2H(+);Hydroxyproline + NAD+ <- H+ + L-1-Pyrroline-3-hydroxy-5-carboxylate + NADH
R03291;WP_020334000.1;1;;;14105;L-proline+NAD(+)=1-pyrroline-5-carboxylate+NADH+2H(+);Hydroxyproline + NAD+ <- H+ + L-1-Pyrroline-3-hydroxy-5-carboxylate + NADH
R03293;WP_020333888.1;1;;;14109;L-proline+NADP(+)=1-pyrroline-5-carboxylate+NADPH+2H(+);Hydroxyproline + NADP+ <- H+ + L-1-Pyrroline-3-hydroxy-5-carboxylate + NADPH
R03293;WP_020334000.1;1;;;14109;L-proline+NADP(+)=1-pyrroline-5-carboxylate+NADPH+2H(+);Hydroxyproline + NADP+ <- H+ + L-1-Pyrroline-3-hydroxy-5-carboxylate + NADPH
R03313;WP_020333697.1;2;;;19544;L-glutamate5-semialdehyde+phosphate+NADP(+)<=>L-glutamyl5-phosphate+NADPH+H(+);L-Glutamate 5-semialdehyde + NADP+ + Orthophosphate <- L-Glutamyl 5-phosphate + H+ + NADPH
R03314;Spontaneous;1;;;28237;L-glutamate5-semialdehyde<=>(S)-1-pyrroline-5-carboxylate+H2O+H(+);L-Glutamate 5-semialdehyde <-> (S)-1-Pyrroline-5-carboxylate + H2O
R03321;WP_020334604.1;2;;;11816;alpha-D-glucose6-phosphate=beta-D-fructose6-phosphate;beta-D-Glucose 6-phosphate <-> beta-D-Fructose 6-phosphate
R03346;WP_020332984.1;1;;;30938;nicotinatebeta-D-ribonucleotide+H2O<=>beta-D-ribosylnicotinate+phosphate;Nicotinate D-ribonucleotide + H2O -> Orthophosphate + Nicotinate D-ribonucleoside
R03346;WP_020333325.1;1;;;30938;nicotinatebeta-D-ribonucleotide+H2O<=>beta-D-ribosylnicotinate+phosphate;Nicotinate D-ribonucleotide + H2O -> Orthophosphate + Nicotinate D-ribonucleoside
R03346;WP_020334911.1;1;;;30938;nicotinatebeta-D-ribonucleotide+H2O<=>beta-D-ribosylnicotinate+phosphate;Nicotinate D-ribonucleotide + H2O -> Orthophosphate + Nicotinate D-ribonucleoside
R03346;WP_024372917.1;1;;;30938;nicotinatebeta-D-ribonucleotide+H2O<=>beta-D-ribosylnicotinate+phosphate;Nicotinate D-ribonucleotide + H2O -> Orthophosphate + Nicotinate D-ribonucleoside
R03346;WP_024372975.1;1;;;30938;nicotinatebeta-D-ribonucleotide+H2O<=>beta-D-ribosylnicotinate+phosphate;Nicotinate D-ribonucleotide + H2O -> Orthophosphate + Nicotinate D-ribonucleoside
R03348;WP_020333946.1;2;;;12736;nicotinatebeta-D-ribonucleotide+CO2+diphosphate<=>quinolinate+5-phospho-alpha-D-ribose1-diphosphate+2H(+);Diphosphate + Nicotinate D-ribonucleotide + CO2 <- 5-Phospho-alpha-D-ribose 1-diphosphate + Quinolinate
R03409;WP_014230908.1;2;;;13076;guanosine3'-diphosphate5'-triphosphate+H2O<=>guanosine3',5'-bis(diphosphate)+phosphate+H(+);Guanosine 3'-diphosphate 5'-triphosphate + H2O -> Orthophosphate + Guanosine 3',5'-bis(diphosphate)
R03409;WP_014230908.1;2;;;13076;guanosine3'-diphosphate5'-triphosphate+H2O<=>guanosine3',5'-bis(diphosphate)+phosphate+H(+);Guanosine 3'-diphosphate 5'-triphosphate + H2O -> Orthophosphate + Guanosine 3',5'-bis(diphosphate)
R03425;WP_020334947.1;1;;;24307;N(6)-[(R)-lipoyl]-L-lysyl-[glycine-cleavagecomplexHprotein]+glycine+H(+)<=>N(6)-[(R)-S(8)-aminomethyldihydrolipoyl]-L-lysyl-[glycine-cleavagecomplexHprotein]+CO2;Lipoylprotein + Glycine <-> CO2 + [Protein]-S8-aminomethyldihydrolipoyllysine
R03443;WP_020334620.1;1;;;21591;N-acetyl-L-glutamate5-semialdehyde+phosphate+NADP(+)<=>N-acetyl-L-glutamyl5-phosphate+NADPH+H(+);NADP+ + N-Acetyl-L-glutamate 5-semialdehyde + Orthophosphate <- N-Acetyl-L-glutamate 5-phosphate + H+ + NADPH
R03457;WP_014231489.1;1;;;11043;D-erythro-1-(imidazol-4-yl)glycerol3-phosphate<=>3-(imidazol-4-yl)-2-oxopropylphosphate+H2O;D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate -> 3-(Imidazol-4-yl)-2-oxopropyl phosphate + H2O
R03458;WP_020333698.1;2;;;17848;5-amino-6-(5-phospho-D-ribitylamino)uracil+NADP(+)<=>5-amino-6-(5-phospho-D-ribosylamino)uracil+NADPH+H(+);5-Amino-6-(5'-phospho-D-ribitylamino)uracil + NADP+ <- H+ + 5-Amino-6-(5'-phosphoribosylamino)uracil + NADPH
R03459;WP_020333698.1;2;;;21871;2,5-diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine+H2O+H(+)<=>5-amino-6-(5-phospho-D-ribosylamino)uracil+NH4(+);2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one + H2O <- Ammonia + 5-Amino-6-(5'-phosphoribosylamino)uracil
R03460;WP_014231325.1;1;;;21259;3-phosphoshikimate+phosphoenolpyruvate<=>5-O-(1-carboxyvinyl)-3-phosphoshikimate+phosphate;Shikimate 3-phosphate + Phosphoenolpyruvate -> Orthophosphate + 5-O-(1-Carboxyvinyl)-3-phosphoshikimate
R03471;WP_020335114.1;1;;;23099;4-amino-5-hydroxymethyl-2-methylpyrimidine+ATP<=>4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine+ADP+H(+);4-Amino-5-hydroxymethyl-2-methylpyrimidine + ATP <-> ADP + 4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine
R03472;WP_020333407.1;2;;;24843;5-amino-1-(5-phospho-beta-D-ribosyl)imidazole+S-adenosyl-L-methionine<=>4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine+CO+5'-deoxyadenosine+formate+L-methionine+3H(+);S-Adenosyl-L-methionine + Aminoimidazole ribotide -> L-Methionine + CO + 5'-Deoxyadenosine + Formate + 4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine
R03503;WP_014232935.1;1;;;11415;6-hydroxymethyl-7,8-dihydropterin+ATP<=>(7,8-dihydropterin-6-yl)methyldiphosphate+AMP+H(+);6-(Hydroxymethyl)-7,8-dihydropterin + ATP <-> 6-Hydroxymethyl-7,8-dihydropterin diphosphate + AMP
R03503;WP_020335867.1;1;;;11415;6-hydroxymethyl-7,8-dihydropterin+ATP<=>(7,8-dihydropterin-6-yl)methyldiphosphate+AMP+H(+);6-(Hydroxymethyl)-7,8-dihydropterin + ATP <-> 6-Hydroxymethyl-7,8-dihydropterin diphosphate + AMP
R03504;WP_014230757.1;8;;;10543;7,8-dihydroneopterin<=>6-hydroxymethyl-7,8-dihydropterin+glycolaldehyde;7,8-Dihydroneopterin <-> 6-(Hydroxymethyl)-7,8-dihydropterin + Glycolaldehyde
R03508;WP_020335572.1;1;;;23479;1-(2-carboxyphenylamino)-1-deoxy-D-ribulose5-phosphate+H(+)<=>(1S,2R)-1-C-(indol-3-yl)glycerol3-phosphate+CO2+H2O;1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate -> CO2 + Indoleglycerol phosphate + H2O
R03509;WP_020335572.1;1;;;21543;N-(5-phospho-beta-D-ribosyl)anthranilate<=>1-(2-carboxyphenylamino)-1-deoxy-D-ribulose5-phosphate;N-(5-Phospho-D-ribosyl)anthranilate -> 1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate
R03522;WP_020333503.1;1;;;16440;RX+glutathione<=>anS-substitutedglutathione+ahalideanion+H(+);Glutathione + RX <-> R-S-Glutathione + Halide
R03530;WP_014230937.1;4;;;30942;dIDP+ATP<=>dITP+ADP;dIDP + ATP <-> dITP + ADP
R03531;WP_014233038.1;2;;;28345;dITP+H2O<=>dIMP+diphosphate+H(+);dITP + H2O -> 2'-Deoxyinosine 5'-phosphate + Diphosphate
R03537;WP_020335810.1;1;;;27889;2',3'-cyclophospho-AMP+H2O<=>3'-AMP+H(+);2',3'-Cyclic AMP + H2O -> 3'-AMP
R03538;WP_020335810.1;1;;;27881;2',3'-cyclophospho-UMP+H2O<=>3'-UMP+H(+);2',3'-Cyclic UMP + H2O -> 3'-UMP
R03601;WP_024372701.1;2;A;;14829;O-acetyl-L-serine+hydrogensulfide=L-cysteine+acetate;O-Acetyl-L-serine + Hydrogen selenide <-> Acetate + L-Selenocysteine
R03601;WP_061778637.1;2;A;;14829;O-acetyl-L-serine+hydrogensulfide=L-cysteine+acetate;O-Acetyl-L-serine + Hydrogen selenide <-> Acetate + L-Selenocysteine
R03634;WP_020332962.1;1;;;70282;stachyose+H2O<=>raffinose+D-galactose;Stachyose + H2O -> D-Galactose + Raffinose
R03777;WP_020335125.1;1;;;30946;octanoyl-CoA+FAD+H(+)<=>(2E)-octenoyl-CoA+FADH2;FAD + Octanoyl-CoA -> trans-Oct-2-enoyl-CoA + FADH2
R03778;WP_061778630.1;1;;;31090;octanoyl-CoA+acetyl-CoA<=>3-oxodecanoyl-CoA+CoA;Acetyl-CoA + Octanoyl-CoA <- CoA + 3-Oxodecanoyl-CoA
R03815;WP_014232944.1;2;;;15048;N(6)-[(R)-dihydrolipoyl]-L-lysyl-[protein]+NAD(+)<=>N(6)-[(R)-lipoyl]-L-lysyl-[protein]+NADH+H(+);Dihydrolipoylprotein + NAD+ <-> Lipoylprotein + H+ + NADH
R03815;WP_020336079.1;2;;;15048;N(6)-[(R)-dihydrolipoyl]-L-lysyl-[protein]+NAD(+)<=>N(6)-[(R)-lipoyl]-L-lysyl-[protein]+NADH+H(+);Dihydrolipoylprotein + NAD+ <-> Lipoylprotein + H+ + NADH
R03857;WP_020335125.1;1;;;31042;dodecanoyl-CoA+FAD+H(+)<=>(2E)-dodecenoyl-CoA+FADH2;FAD + Lauroyl-CoA -> 2-trans-Dodecenoyl-CoA + FADH2
R03858;WP_061778630.1;1;;;31094;dodecanoyl-CoA+acetyl-CoA<=>3-oxotetradecanoyl-CoA+CoA;Acetyl-CoA + Lauroyl-CoA <- CoA + 3-Oxotetradecanoyl-CoA
R03869;WP_020333868.1;1;;;31046;(S)-2-methyl-3-oxopropanoate+NAD(+)+H2O<=>methylmalonate+NADH+2H(+);(S)-Methylmalonate semialdehyde + NAD+ + H2O -> Methylmalonate + H+ + NADH
R03896;WP_014230723.1;1;A;;22335;(3R)-citramalate<=>2-methylmaleate+H2O;(R)-2-Methylmalate <- 2-Methylmaleate + H2O
R03896;WP_014230724.1;1;A;;22335;(3R)-citramalate<=>2-methylmaleate+H2O;(R)-2-Methylmalate <- 2-Methylmaleate + H2O
R03898;WP_014230723.1;1;B;;42427;2-methylmaleate+H2O<=>(2R,3S)-3-methylmalate;2-Methylmaleate + H2O <- D-erythro-3-Methylmalate
R03898;WP_014230724.1;1;B;;42427;2-methylmaleate+H2O<=>(2R,3S)-3-methylmalate;2-Methylmaleate + H2O <- D-erythro-3-Methylmalate
R03916;WP_024372667.1;1;;;59471;anS-substitutedglutathione+H2O<=>anS-substitutedL-cysteinylglycine+L-glutamate;H2O + R-S-Glutathione <-> L-Glutamate + R-S-Cysteinylglycine
R03916;WP_020333391.1;1;;;59471;anS-substitutedglutathione+H2O<=>anS-substitutedL-cysteinylglycine+L-glutamate;H2O + R-S-Glutathione <-> L-Glutamate + R-S-Cysteinylglycine
R03925;WP_014231714.1;1;;;10807;(S)-allantoin<=>(R)-allantoin;(S)-Allantoin <-> (R)(-)-Allantoin
R03929;WP_020335810.1;1;;;27885;2',3'-cyclophospho-CMP+H2O<=>3'-CMP+H(+);H2O + 2',3'-Cyclic CMP -> 3'-CMP
R03947;WP_020333312.1;1;;;15616;precorrin-2+NAD(+)<=>sirohydrochlorin+NADH+2H(+);NAD+ + Precorrin 2 -> Sirohydrochlorin + H+ + NADH
R03947;WP_020335811.1;1;;;15616;precorrin-2+NAD(+)<=>sirohydrochlorin+NADH+2H(+);NAD+ + Precorrin 2 -> Sirohydrochlorin + H+ + NADH
R03968;WP_014230723.1;1;A;;16296;2-isopropylmaleate+H2O<=>(2S)-2-isopropylmalate;alpha-Isopropylmalate <-> 2-Isopropylmaleate + H2O
R03968;WP_014230724.1;1;A;;16296;2-isopropylmaleate+H2O<=>(2S)-2-isopropylmalate;alpha-Isopropylmalate <-> 2-Isopropylmaleate + H2O
R03990;WP_020335125.1;1;;;28361;tetradecanoyl-CoA+FAD+H(+)<=>(2E)-tetradecenoyl-CoA+FADH2;FAD + Tetradecanoyl-CoA -> trans-Tetradec-2-enoyl-CoA + FADH2
R03991;WP_061778630.1;1;;;18164;tetradecanoyl-CoA+acetyl-CoA<=>3-oxohexadecanoyl-CoA+CoA;Acetyl-CoA + Tetradecanoyl-CoA <- CoA + 3-Oxopalmitoyl-CoA
R04001;WP_014230723.1;1;A;;10679;(2R,3S)-3-isopropylmalate<=>2-isopropylmaleate+H2O;(2R,3S)-3-Isopropylmalate <-> 2-Isopropylmaleate + H2O
R04001;WP_014230724.1;1;A;;10679;(2R,3S)-3-isopropylmalate<=>2-isopropylmaleate+H2O;(2R,3S)-3-Isopropylmalate <-> 2-Isopropylmaleate + H2O
R04014;Missing;1;;;30122;dodecanoyl-[ACP]+H2O<=>dodecanoate+holo-[ACP]+H(+);H2O + Dodecanoyl-[acyl-carrier protein] <-> Acyl-carrier protein + Dodecanoic acid
R04030;WP_020336156.1;1;;;17012;2-succinylbenzoate+ATP+CoA<=>2-succinylbenzoyl-CoA+AMP+diphosphate;CoA + 2-Succinylbenzoate + ATP <-> Diphosphate + 2-Succinylbenzoyl-CoA + AMP
R04031;WP_020336155.1;1;;;10199;(1R,6R)-6-hydroxy-2-succinyl-cyclohexa-2,4-diene-1-carboxylate<=>2-succinylbenzoate+H2O;2-Succinylbenzoate + H2O <- (1R,6R)-6-Hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate
R04035;WP_014231493.1;1;;;22831;1-(5-phospho-beta-D-ribosyl)-ATP+H2O<=>1-(5-phospho-beta-D-ribosyl)-5'-AMP+diphosphate+H(+);1-(5-Phospho-D-ribosyl)-ATP + H2O -> Diphosphate + Phosphoribosyl-AMP
R04037;WP_014231493.1;1;;;20052;1-(5-phospho-beta-D-ribosyl)-5'-AMP+H2O<=>1-(5-phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide;H2O + Phosphoribosyl-AMP <-> 5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide
R04065;WP_020333868.1;1;;;31062;imidazole-4-acetaldehyde+NAD(+)+H2O<=>imidazole-4-acetate+NADH+2H(+);NAD+ + Imidazole-4-acetaldehyde + H2O -> H+ + Imidazole-4-acetate + NADH
R04109;WP_020333322.1;2;;;12347;(S)-4-amino-5-oxopentanoate+tRNA(Glu)+NADP(+)<=>L-glutamyl-tRNA(Glu)+NADPH+H(+);H+ + L-Glutamyl-tRNA(Glu) + NADPH <-> NADP+ + (S)-4-Amino-5-oxopentanoate + tRNA(Glu)
R04125;WP_020334943.1;1;;;16948;N(6)-[(R)-S(8)-aminomethyldihydrolipoyl]-L-lysyl-[protein]+(6S)-5,6,7,8-tetrahydrofolate<=>N(6)-[(R)-dihydrolipoyl]-L-lysyl-[protein]+(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate+NH4(+);Tetrahydrofolate + [Protein]-S8-aminomethyldihydrolipoyllysine <-> 5,10-Methylenetetrahydrofolate + Ammonia + Dihydrolipoylprotein
R04137;WP_020334274.1;1;;;31082;3-hydroxyisovaleryl-CoA<=>3-methyl-(2E)-butenoyl-CoA+H2O;3-Hydroxyisovaleryl-CoA <-> 3-Methylcrotonyl-CoA + H2O
R04138;WP_020333781.1;1;;;13592;3-methyl-(2E)-butenoyl-CoA+hydrogencarbonate+ATP<=>3-methyl-(2E)-glutaconyl-CoA+ADP+phosphate+H(+);ATP + 3-Methylcrotonyl-CoA + HCO3- <-> ADP + Orthophosphate + 3-Methylglutaconyl-CoA
R04138;WP_020333783.1;1;;;13592;3-methyl-(2E)-butenoyl-CoA+hydrogencarbonate+ATP<=>3-methyl-(2E)-glutaconyl-CoA+ADP+phosphate+H(+);ATP + 3-Methylcrotonyl-CoA + HCO3- <-> ADP + Orthophosphate + 3-Methylglutaconyl-CoA
R04138;WP_020336017.1;1;;;13592;3-methyl-(2E)-butenoyl-CoA+hydrogencarbonate+ATP<=>3-methyl-(2E)-glutaconyl-CoA+ADP+phosphate+H(+);ATP + 3-Methylcrotonyl-CoA + HCO3- <-> ADP + Orthophosphate + 3-Methylglutaconyl-CoA
R04144;WP_014233273.1;1;;;17456;5-phospho-beta-D-ribosylamine+glycine+ATP<=>N(1)-(5-phospho-beta-D-ribosyl)glycinamide+ADP+phosphate+H(+);ATP + 5-Phosphoribosylamine + Glycine -> 5'-Phosphoribosylglycinamide + ADP + Orthophosphate
R04148;WP_020333105.1;2;;;11199;5,6-dimethylbenzimidazole+nicotinatebeta-D-ribonucleotide<=>alpha-ribazole5'-phosphate+nicotinate+H(+);Nicotinate D-ribonucleotide + Dimethylbenzimidazole -> Nicotinate + H+ + N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole
R04170;WP_020334274.1;1;;;31078;(3S)-3-hydroxydodecanoyl-CoA<=>(2E)-dodecenoyl-CoA+H2O;(S)-3-Hydroxydodecanoyl-CoA <-> 2-trans-Dodecenoyl-CoA + H2O
R04173;WP_031779177.1;2;;;14332;O-phospho-L-serine+2-oxoglutarate<=>3-phosphooxypyruvate+L-glutamate;O-Phospho-L-serine + 2-Oxoglutarate <-> L-Glutamate + 3-Phosphonooxypyruvate
R04178;Missing;1;;;43439;coproporphyrinogenIII+3O2<=>coproporphyrinIII+3H2O2;Oxygen + Coproporphyrinogen III <-> Coproporphyrin III + Hydrogen peroxide
R04187;WP_020333505.1;1;;;31074;(S)-2-methyl-3-oxopropanoate+L-alanine<=>(S)-3-amino-2-methylpropanoate+pyruvate;L-Alanine + (S)-Methylmalonate semialdehyde <-> Pyruvate + L-3-Aminoisobutanoate
R04188;WP_020336394.1;1;;;13996;(S)-3-amino-2-methylpropanoate+2-oxoglutarate<=>2-methyl-3-oxopropanoate+L-glutamate;L-3-Aminoisobutanoate + 2-Oxoglutarate <-> L-Glutamate + (S)-Methylmalonate semialdehyde
R04188;WP_014234566.1;1;;;13996;(S)-3-amino-2-methylpropanoate+2-oxoglutarate<=>2-methyl-3-oxopropanoate+L-glutamate;L-3-Aminoisobutanoate + 2-Oxoglutarate <-> L-Glutamate + (S)-Methylmalonate semialdehyde
R04188;WP_020335347.1;1;;;13996;(S)-3-amino-2-methylpropanoate+2-oxoglutarate<=>2-methyl-3-oxopropanoate+L-glutamate;L-3-Aminoisobutanoate + 2-Oxoglutarate <-> L-Glutamate + (S)-Methylmalonate semialdehyde
R04198;WP_020335893.1;4;;;35326;(S)-2,3,4,5-tetrahydrodipicolinate+NAD(+)+H2O<=>(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate+NADH+H(+);2,3,4,5-Tetrahydrodipicolinate + NAD+ + H2O <- (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate + H+ + NADH
R04199;WP_020335893.1;4;;;35334;(S)-2,3,4,5-tetrahydrodipicolinate+NADP(+)+H2O<=>(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate+NADPH+H(+);2,3,4,5-Tetrahydrodipicolinate + NADP+ + H2O <- (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate + H+ + NADPH
