bigg_id,rhea
NAPRT,13395
NAPRT,13396
NAPRTm,13393
NAPRTm,13394
NAPRTm,13395
NAPRTm,13396
NAt3_1,29419
NAt3_1,29420
NAt3_1,29421
NAt3_1,29422
NDP3,22156
NDP3,22157
NDP3,22158
NDP3,22159
NDP3g,22156
NDP3g,22157
NDP3g,22158
NDP3g,22159
NDPK9,30347
NDPK9,30348
NDPK9,30349
NDPK9,30350
NNATm,22860
NNATm,22861
NNATm,22862
NNATm,22863
NNDPRm,12733
NNDPRm,12734
NNDPRm,12735
NNDPRm,12736
NNMT,23884
NNMT,23885
NNMT,23886
NNMT,23887
OCDCEAt,33655
OCDCEAt,33656
OCDCEAt,33657
OCDCEAt,33658
ORNTA,25160
ORNTA,25161
ORNTA,25162
ORNTA,25163
PC,20844
PC,20845
PC,20846
PC,20847
PHCDm,31155
PHCDm,31156
PHCDm,31157
PHCDm,31158
PIt2r,29939
PIt2r,29940
PIt2r,29941
PIt2r,29942
PMEVK,16341
PMEVK,16342
PMEVK,16343
PMEVK,16344
PMI12346PS,12793
PMI12346PS,12794
PMI12346PS,12795
PMI12346PS,12796
POLYAO2,16133
POLYAO2,16134
POLYAO2,16135
POLYAO2,16136
POLYAO3,25804
POLYAO3,25805
POLYAO3,25806
POLYAO3,25807
PPAm,24576
PPAm,24577
PPAm,24578
PPAm,24579
PPND2,21640
PPND2,21641
PPND2,21642
PPND2,21643
PPTTm,22632
PPTTm,22633
PPTTm,22634
PPTTm,22635
PRO1xm,14105
PRO1xm,14106
PRO1xm,14107
PRO1xm,14108
PROt2r,28963
PROt2r,28964
PROt2r,28965
PROt2r,28966
PSPHPL,33511
PSPHPL,33512
PSPHPL,33513
PSPHPL,33514
PTE8x,30139
PTE8x,30140
PTE8x,30141
PTE8x,30142
PTE9x,30143
PTE9x,30144
PTE9x,30145
PTE9x,30146
PTPATim,19801
PTPATim,19802
PTPATim,19803
PTPATim,19804
PUNP3m,13233
PUNP3m,13234
PUNP3m,13235
PUNP3m,13236
SACCD1,10020
SACCD1,10021
SACCD1,10022
SACCD1,10023
SACCD2,12440
SACCD2,12441
SACCD2,12442
SACCD2,12443
SBPP2er,33067
SBPP2er,33068
SBPP2er,33069
SBPP2er,33070
SERPT,14761
SERPT,14762
SERPT,14763
SERPT,14764
SLCBK1,15465
SLCBK1,15466
SLCBK1,15467
SLCBK1,15468
SLFAT,16529
SLFAT,16530
SLFAT,16531
SLFAT,16532
SPHPL,18593
SPHPL,18594
SPHPL,18595
SPHPL,18596
SPMDtex2,35039
SPMDtex2,35040
SPMDtex2,35041
SPMDtex2,35042
SQLS,32295
SQLS,32296
SQLS,32297
SQLS,32298
SUCFUMtm,29323
SUCFUMtm,29324
SUCFUMtm,29325
SUCFUMtm,29326
SUCOASm,17661
SUCOASm,17662
SUCOASm,17663
SUCOASm,17664
TCHOLAabcv,50052
TCHOLAabcv,50053
TCHOLAabcv,50054
TCHOLAabcv,50055
THFATm,34767
THFATm,34768
THFATm,34769
THFATm,34770
TMDPPK,11240
TMDPPK,11241
TMDPPK,11242
TMDPPK,11243
TRPt2r,28879
TRPt2r,28880
TRPt2r,28881
TRPt2r,28882
TYRt2p,28875
TYRt2p,28876
TYRt2p,28877
TYRt2p,28878
TYRt2r,28875
TYRt2r,28876
TYRt2r,28877
TYRt2r,28878
TYRt7,28875
TYRt7,28876
TYRt7,28877
TYRt7,28878
UMPtn,27926
UMPtn,27927
UMPtn,27928
UMPtn,27929
URAt2,29239
URAt2,29240
URAt2,29241
URAt2,29242
UREASE,20896
UREASE,20897
UREASE,20898
UREASE,20899
URIDK2rn,30655
URIDK2rn,30656
URIDK2rn,30657
URIDK2rn,30658
URIt2,29951
URIt2,29952
URIt2,29953
URIt2,29954
VALTAim,24813
VALTAim,24814
VALTAim,24815
VALTAim,24816
XYLTD_D,20433
XYLTD_D,20434
XYLTD_D,20435
XYLTD_D,20436
ACLDC,21580
ACLDC,21581
ACLDC,21582
ACLDC,21583
ACNAMt2,28987
ACNAMt2,28988
ACNAMt2,28989
ACNAMt2,28990
ACOAD5,45408
ACOAD5,45409
ACOAD5,45410
ACOAD5,45411
ACOAD7,46072
ACOAD7,46073
ACOAD7,46074
ACOAD7,46075
ALCD1,19401
ALCD1,19402
ALCD1,19403
ALCD1,19404
ASPabc,29039
ASPabc,29040
ASPabc,29041
ASPabc,29042
CHCOAL,14781
CHCOAL,14782
CHCOAL,14783
CHCOAL,14784
CHLabc,38715
CHLabc,38716
CHLabc,38717
CHLabc,38718
COabc,32779
COabc,32780
COabc,32781
COabc,32782
CRNabc,38719
CRNabc,38720
CRNabc,38721
CRNabc,38722
CYSabc,29783
CYSabc,29784
CYSabc,29785
CYSabc,29786
CYSabc,32795
CYSabc,32796
CYSabc,32797
CYSabc,32798
DALAt2r,28903
DALAt2r,28904
DALAt2r,28905
DALAt2r,28906
G3PCT,13361
G3PCT,13362
G3PCT,13363
G3PCT,13364
GLCNt2r,28831
GLCNt2r,28832
GLCNt2r,28833
GLCNt2r,28834
GLYC3Pt6,29015
GLYC3Pt6,29016
GLYC3Pt6,29017
GLYC3Pt6,29018
HEMEti,19261
HEMEti,19262
HEMEti,19263
HEMEti,19264
HEXTT,20836
HEXTT,20837
HEXTT,20838
HEXTT,20839
HISDr,21232
HISDr,21233
HISDr,21234
HISDr,21235
HISabc,29891
HISabc,29892
HISabc,29893
HISabc,29894
LEUabc,29807
LEUabc,29808
LEUabc,29809
LEUabc,29810
LYSabc,29887
LYSabc,29888
LYSabc,29889
LYSabc,29890
MALTabc,22132
MALTabc,22133
MALTabc,22134
MALTabc,22135
MOBDabc,22020
MOBDabc,22021
MOBDabc,22022
MOBDabc,22023
NAt3_15,29247
NAt3_15,29248
NAt3_15,29249
NAt3_15,29250
NAt3_2,29251
NAt3_2,29252
NAt3_2,29253
NAt3_2,29254
NBAH,10424
NBAH,10425
NBAH,10426
NBAH,10427
NO3t7,28743
NO3t7,28744
NO3t7,28745
NO3t7,28746
OIVD1r,25177
OIVD1r,25178
OIVD1r,25179
OIVD1r,25180
OIVD2,13997
OIVD2,13998
OIVD2,13999
OIVD2,14000
ORNTAC,15349
ORNTAC,15350
ORNTAC,15351
ORNTAC,15352
PROabc,29815
PROabc,29816
PROabc,29817
PROabc,29818
PTHPS,22048
PTHPS,22049
PTHPS,22050
PTHPS,22051
PTRCORNt7,28827
PTRCORNt7,28828
PTRCORNt7,28829
PTRCORNt7,28830
RIBabc,29903
RIBabc,29904
RIBabc,29905
RIBabc,29906
SUCD1,30343
SUCD1,30344
SUCD1,30345
SUCD1,30346
SULabc,10192
SULabc,10193
SULabc,10194
SULabc,10195
UAG2EMA,30683
UAG2EMA,30684
UAG2EMA,30685
UAG2EMA,30686
URCN,13101
URCN,13102
URCN,13103
URCN,13104
UREAt,32799
UREAt,32800
UREAt,32801
UREAt,32802
URFGTT,26462
URFGTT,26463
URFGTT,26464
URFGTT,26465
ZNabc,29795
ZNabc,29796
ZNabc,29797
ZNabc,29798
SK_glyclt_c,29447
SK_glyclt_c,29448
SK_glyclt_c,29449
SK_glyclt_c,29450
RNAMtpp,33163
RNAMtpp,33164
RNAMtpp,33165
RNAMtpp,33166
LEUt4rpp,29263
LEUt4rpp,29264
LEUt4rpp,29265
LEUt4rpp,29266
4HTHRK,28787
4HTHRK,28788
4HTHRK,28789
4HTHRK,28790
NMNR,30815
NMNR,30816
NMNR,30817
NMNR,30818
DSCLCOCH,26269
DSCLCOCH,26270
DSCLCOCH,26271
DSCLCOCH,26272
OXPTNDH,12064
OXPTNDH,12065
OXPTNDH,12066
OXPTNDH,12067
EX_bz_e,32811
EX_bz_e,32812
EX_bz_e,32813
EX_bz_e,32814
GALAM6PISO,47680
GALAM6PISO,47681
GALAM6PISO,47682
GALAM6PISO,47683
ARABDI,13849
ARABDI,13850
ARABDI,13851
ARABDI,13852
DKFPS2,31911
DKFPS2,31912
DKFPS2,31913
DKFPS2,31914
NICRNS,25568
NICRNS,25569
NICRNS,25570
NICRNS,25571
PPOR,31107
PPOR,31108
PPOR,31109
PPOR,31110
ACOAH,20289
ACOAH,20290
ACOAH,20291
ACOAH,20292
ARAB1D1,20457
ARAB1D1,20458
ARAB1D1,20459
ARAB1D1,20460
AM6SAD,14469
AM6SAD,14470
AM6SAD,14471
AM6SAD,14472
CSNATirm,21136
CSNATirm,21137
CSNATirm,21138
CSNATirm,21139
DHFS_1,23584
DHFS_1,23585
DHFS_1,23586
DHFS_1,23587
DHORTSn,24296
DHORTSn,24297
DHORTSn,24298
DHORTSn,24299
DICtm,29327
DICtm,29328
DICtm,29329
DICtm,29330
KATp,21564
KATp,21565
KATp,21566
KATp,21567
METS_1,11172
METS_1,11173
METS_1,11174
METS_1,11175
MTHFC_1,23700
MTHFC_1,23701
MTHFC_1,23702
MTHFC_1,23703
MTHFR3_1,19817
MTHFR3_1,19818
MTHFR3_1,19819
MTHFR3_1,19820
NADS1m,21188
NADS1m,21189
NADS1m,21190
NADS1m,21191
QULNS_1,25888
QULNS_1,25889
QULNS_1,25890
QULNS_1,25891
SBPP1,27514
SBPP1,27515
SBPP1,27516
SBPP1,27517
SBPP2,33067
SBPP2,33068
SBPP2,33069
SBPP2,33070
2OH3K5MPPISO,14481
2OH3K5MPPISO,14482
2OH3K5MPPISO,14483
2OH3K5MPPISO,14484
ENOPH,21700
ENOPH,21701
ENOPH,21702
ENOPH,21703
GLYOX_1,19069
GLYOX_1,19070
GLYOX_1,19071
GLYOX_1,19072
PAPSSH,11232
PAPSSH,11233
PAPSSH,11234
PAPSSH,11235
CMCMSAD,15681
CMCMSAD,15682
CMCMSAD,15683
CMCMSAD,15684
DHPDO,15633
DHPDO,15634
DHPDO,15635
DHPDO,15636
4H2KPILY,25788
4H2KPILY,25789
4H2KPILY,25790
4H2KPILY,25791
3OADPCOAT,12048
3OADPCOAT,12049
3OADPCOAT,12050
3OADPCOAT,12051
4CMCOAS,19641
4CMCOAS,19642
4CMCOAS,19643
4CMCOAS,19644
4HBHYOX,19477
4HBHYOX,19478
4HBHYOX,19479
4HBHYOX,19480
AADSACYCL,25121
AADSACYCL,25122
AADSACYCL,25123
AADSACYCL,25124
ADCPS2,21896
ADCPS2,21897
ADCPS2,21898
ADCPS2,21899
ADPT2,31135
ADPT2,31136
ADPT2,31137
ADPT2,31138
APENTAMAH,15677
APENTAMAH,15678
APENTAMAH,15679
APENTAMAH,15680
ASPO1,19025
ASPO1,19026
ASPO1,19027
ASPO1,19028
BDH,20521
BDH,20522
BDH,20523
BDH,20524
BZ12DOX,12633
BZ12DOX,12634
BZ12DOX,12635
BZ12DOX,12636
BZDH,11840
BZDH,11841
BZDH,11842
BZDH,11843
BZDIOLDH,11560
BZDIOLDH,11561
BZDIOLDH,11562
BZDIOLDH,11563
BZtex,32811
BZtex,32812
BZtex,32813
BZtex,32814
CACOAHA,36307
CACOAHA,36308
CACOAHA,36309
CACOAHA,36310
CAFFCOA,36299
CAFFCOA,36300
CAFFCOA,36301
CAFFCOA,36302
CAT23DOX,17337
CAT23DOX,17338
CAT23DOX,17339
CAT23DOX,17340
CATDOX,23852
CATDOX,23853
CATDOX,23854
CATDOX,23855
CHOLSH,20820
CHOLSH,20821
CHOLSH,20822
CHOLSH,20823
CITt_kt,32123
CITt_kt,32124
CITt_kt,32125
CITt_kt,32126
COALDDH,23968
COALDDH,23969
COALDDH,23970
COALDDH,23971
COCHL,15341
COCHL,15342
COCHL,15343
COCHL,15344
DH4MCHCDH,24228
DH4MCHCDH,24229
DH4MCHCDH,24230
DH4MCHCDH,24231
DHPM1,16121
DHPM1,16122
DHPM1,16123
DHPM1,16124
DLYSOXGAT,30875
DLYSOXGAT,30876
DLYSOXGAT,30877
DLYSOXGAT,30878
DMGDH,22496
DMGDH,22497
DMGDH,22498
DMGDH,22499
FERULCOAS,36251
FERULCOAS,36252
FERULCOAS,36253
FERULCOAS,36254
FORGLUIH,22832
FORGLUIH,22833
FORGLUIH,22834
FORGLUIH,22835
GDBTALDH,14381
GDBTALDH,14382
GDBTALDH,14383
GDBTALDH,14384
GLYCL_2,27758
GLYCL_2,27759
GLYCL_2,27760
GLYCL_2,27761
GLYCTO1,25311
GLYCTO1,25312
GLYCTO1,25313
GLYCTO1,25314
GUDBUTNAH,19501
GUDBUTNAH,19502
GUDBUTNAH,19503
GUDBUTNAH,19504
HACD9,13281
HACD9,13282
HACD9,13283
HACD9,13284
HMSD,34219
HMSD,34220
HMSD,34221
HMSD,34222
HMSH,14549
HMSH,14550
HMSH,14551
HMSH,14552
LPCOXc,11992
LPCOXc,11993
LPCOXc,11994
LPCOXc,11995
MACCOAT,30719
MACCOAT,30720
MACCOAT,30721
MACCOAT,30722
MALEI,13169
MALEI,13170
MALEI,13171
MALEI,13172
MALMDA,27385
MALMDA,27386
MALMDA,27387
MALMDA,27388
MBCOAi,12276
MBCOAi,12277
MBCOAi,12278
MBCOAi,12279
MBCOAi,31063
MBCOAi,31064
MBCOAi,31065
MBCOAi,31066
MUCCY_kt,23656
MUCCY_kt,23657
MUCCY_kt,23658
MUCCY_kt,23659
NFORGLUAH,12476
NFORGLUAH,12477
NFORGLUAH,12478
NFORGLUAH,12479
OBDHc,33223
OBDHc,33224
OBDHc,33225
OBDHc,33226
OCOAT1,25480
OCOAT1,25481
OCOAT1,25482
OCOAT1,25483
PC11M,22012
PC11M,22013
PC11M,22014
PC11M,22015
PC17M,12761
PC17M,12762
PC17M,12763
PC17M,12764
PC6AR,23408
PC6AR,23409
PC6AR,23410
PC6AR,23411
PC6YM,17477
PC6YM,17478
PC6YM,17479
PC6YM,17480
PCADYOX,10084
PCADYOX,10085
PCADYOX,10086
PCADYOX,10087
PYRDOX,27522
PYRDOX,27523
PYRDOX,27524
PYRDOX,27525
R05219,18261
R05219,18262
R05219,18263
R05219,18264
RHACOAR120,45848
RHACOAR120,45849
RHACOAR120,45850
RHACOAR120,45851
SELMETAT,31211
SELMETAT,31212
SELMETAT,31213
SELMETAT,31214
UPPN,11184
UPPN,11185
UPPN,11186
UPPN,11187
VNDH_2,20305
VNDH_2,20306
VNDH_2,20307
VNDH_2,20308
VNTDM,13021
VNTDM,13022
VNTDM,13023
VNTDM,13024
4HGLSD,31243
4HGLSD,31244
4HGLSD,31245
4HGLSD,31246
ACP1_FMN,35587
ACP1_FMN,35588
ACP1_FMN,35589
ACP1_FMN,35590
AMID5,34367
AMID5,34368
AMID5,34369
AMID5,34370
FORAMD,21948
FORAMD,21949
FORAMD,21950
FORAMD,21951
GLNabc,29895
GLNabc,29896
GLNabc,29897
GLNabc,29898
PSP_D,24873
PSP_D,24874
PSP_D,24875
PSP_D,24876
SKMt2,28971
SKMt2,28972
SKMt2,28973
SKMt2,28974
RBK_Dr,17601
RBK_Dr,17602
RBK_Dr,17603
RBK_Dr,17604
PPCOAC,23720
PPCOAC,23721
PPCOAC,23722
PPCOAC,23723
PIt,32823
PIt,32824
PIt,32825
PIt,32826
PEPCK_re,10388
PEPCK_re,10389
PEPCK_re,10390
PEPCK_re,10391
MPML,13961
MPML,13962
MPML,13963
MPML,13964
MMSAD3,22992
MMSAD3,22993
MMSAD3,22994
MMSAD3,22995
MI4PP,30735
MI4PP,30736
MI4PP,30737
MI4PP,30738
MI3PP,30739
MI3PP,30740
MI3PP,30741
MI3PP,30742
MGt5,29827
MGt5,29828
MGt5,29829
MGt5,29830
MEOHt2,34871
MEOHt2,34872
MEOHt2,34873
MEOHt2,34874
XYLabc,29899
XYLabc,29900
XYLabc,29901
XYLabc,29902
UAAGLS2,17969
UAAGLS2,17970
UAAGLS2,17971
UAAGLS2,17972
TSULabc,29871
TSULabc,29872
TSULabc,29873
TSULabc,29874
Kt3r,29467
Kt3r,29468
Kt3r,29469
Kt3r,29470
OXGDC,10524
OXGDC,10525
OXGDC,10526
OXGDC,10527
OXACOAL,18293
OXACOAL,18294
OXACOAL,18295
OXACOAL,18296
OPAH,10348
OPAH,10349
OPAH,10350
OPAH,10351
DPPS,27802
DPPS,27803
DPPS,27804
DPPS,27805
DGC3D,12160
DGC3D,12161
DGC3D,12162
DGC3D,12163
CPC8MM,16209
CPC8MM,16210
CPC8MM,16211
CPC8MM,16212
COBALTt5,28578
COBALTt5,28579
COBALTt5,28580
COBALTt5,28581
BALAt2r,29459
BALAt2r,29460
BALAt2r,29461
BALAt2r,29462
ARGt5r,32143
ARGt5r,32144
ARGt5r,32145
ARGt5r,32146
APATr,14077
APATr,14078
APATr,14079
APATr,14080
AICART2,24836
AICART2,24837
AICART2,24838
AICART2,24839
FCOAH2,19741
FCOAH2,19742
FCOAH2,19743
FCOAH2,19744
3NTYROXDApp,35107
3NTYROXDApp,35108
3NTYROXDApp,35109
3NTYROXDApp,35110
4H3NALDD,35151
4H3NALDD,35152
4H3NALDD,35153
4H3NALDD,35154
ABTDG,17921
ABTDG,17922
ABTDG,17923
ABTDG,17924
RBTDG,20053
RBTDG,20054
RBTDG,20055
RBTDG,20056
2INSD,14065
2INSD,14066
2INSD,14067
2INSD,14068
LYSAM,19177
LYSAM,19178
LYSAM,19179
LYSAM,19180
4ABUTD,30803
4ABUTD,30804
4ABUTD,30805
4ABUTD,30806
ARGabc,29879
ARGabc,29880
ARGabc,29881
ARGabc,29882
ASPO4_1,29191
ASPO4_1,29192
ASPO4_1,29193
ASPO4_1,29194
CRNt7,29427
CRNt7,29428
CRNt7,29429
CRNt7,29430
CYNTt2,29231
CYNTt2,29232
CYNTt2,29233
CYNTt2,29234
DHPS2_1,19949
DHPS2_1,19950
DHPS2_1,19951
DHPS2_1,19952
G1PP,19933
G1PP,19934
G1PP,19935
G1PP,19936
GLCURt2r,28955
GLCURt2r,28956
GLCURt2r,28957
GLCURt2r,28958
GLUABUTt7,28919
GLUABUTt7,28920
GLUABUTt7,28921
GLUABUTt7,28922
GLUt4,29031
GLUt4,29032
GLUt4,29033
GLUt4,29034
HYD2,29051
HYD2,29052
HYD2,29053
HYD2,29054
LCTSt,28867
LCTSt,28868
LCTSt,28869
LCTSt,28870
MALt2_2,29339
MALt2_2,29340
MALt2_2,29341
MALt2_2,29342
METDabc,29767
METDabc,29768
METDabc,29769
METDabc,29770
MTHFR2_1,19821
MTHFR2_1,19822
MTHFR2_1,19823
MTHFR2_1,19824
NADDPe,11800
NADDPe,11801
NADDPe,11802
NADDPe,11803
NMNP,28482
NMNP,28483
NMNP,28484
NMNP,28485
RMNt,29947
RMNt,29948
RMNt,29949
RMNt,29950
TAURabc,14613
TAURabc,14614
TAURabc,14615
TAURabc,14616
13PPDH,23188
13PPDH,23189
13PPDH,23190
13PPDH,23191
ARAT,25796
ARAT,25797
ARAT,25798
ARAT,25799
ARD_1,24504
ARD_1,24505
ARD_1,24506
ARD_1,24507
BZt,32811
BZt,32812
BZt,32813
BZt,32814
CYRDAR2,24300
CYRDAR2,24301
CYRDAR2,24302
CYRDAR2,24303
INS2D,16949
INS2D,16950
INS2D,16951
INS2D,16952
AEPabcpp,32775
AEPabcpp,32776
AEPabcpp,32777
AEPabcpp,32778
PALDH,18905
PALDH,18906
PALDH,18907
PALDH,18908
4hoxpactex,33175
4hoxpactex,33176
4hoxpactex,33177
4hoxpactex,33178
34DHPACDO,15633
34DHPACDO,15634
34DHPACDO,15635
34DHPACDO,15636
CODSCL4MT,26277
CODSCL4MT,26278
CODSCL4MT,26279
CODSCL4MT,26280
CODSCL5DA,26281
CODSCL5DA,26282
CODSCL5DA,26283
CODSCL5DA,26284
CODSCL8XI,16209
CODSCL8XI,16210
CODSCL8XI,16211
CODSCL8XI,16212
LTHRK,33707
LTHRK,33708
LTHRK,33709
LTHRK,33710
THRPDC,11492
THRPDC,11493
THRPDC,11494
THRPDC,11495
CITtupp,33183
CITtupp,33184
CITtupp,33185
CITtupp,33186
TARTRDtpp,35199
TARTRDtpp,35200
TARTRDtpp,35201
TARTRDtpp,35202
EX_cro4_e,32819
EX_cro4_e,32820
EX_cro4_e,32821
EX_cro4_e,32822
3MMD,25763
3MMD,25764
3MMD,25765
3MMD,25766
ACITL,21160
ACITL,21161
ACITL,21162
ACITL,21163
BCOALIG,10132
BCOALIG,10133
BCOALIG,10134
BCOALIG,10135
BCOALIG2,23116
BCOALIG2,23117
BCOALIG2,23118
BCOALIG2,23119
BZSCD,20876
BZSCD,20877
BZSCD,20878
BZSCD,20879
BZSCT,16469
BZSCT,16470
BZSCT,16471
BZSCT,16472
CREStex,35071
CREStex,35072
CREStex,35073
CREStex,35074
CSPMDDC,34095
CSPMDDC,34096
CSPMDDC,34097
CSPMDDC,34098
CSPMDDH,34111
CSPMDDH,34112
CSPMDDH,34113
CSPMDDH,34114
FUTH,25904
FUTH,25905
FUTH,25906
FUTH,25907
GHBDHy,26381
GHBDHy,26382
GHBDHy,26383
GHBDHy,26384
HKtpp,16777
HKtpp,16778
HKtpp,16779
HKtpp,16780
IBTMr,13141
IBTMr,13142
IBTMr,13143
IBTMr,13144
MCSNAH,30759
MCSNAH,30760
MCSNAH,30761
MCSNAH,30762
NAD_H2,24636
NAD_H2,24637
NAD_H2,24638
NAD_H2,24639
OCHCCH,39651
OCHCCH,39652
OCHCCH,39653
OCHCCH,39654
PPA_1pp,24576
PPA_1pp,24577
PPA_1pp,24578
PPA_1pp,24579
SUCOAACTr,35711
SUCOAACTr,35712
SUCOAACTr,35713
SUCOAACTr,35714
UDPGLDC,23916
UDPGLDC,23917
UDPGLDC,23918
UDPGLDC,23919
VACOAI,10572
VACOAI,10573
VACOAI,10574
VACOAI,10575
VCOAD,43456
VCOAD,43457
VCOAD,43458
VCOAD,43459
ALDD20x,30867
ALDD20x,30868
ALDD20x,30869
ALDD20x,30870
CYSTA,17441
CYSTA,17442
CYSTA,17443
CYSTA,17444
GAPDi_nadp,10296
GAPDi_nadp,10297
GAPDi_nadp,10298
GAPDi_nadp,10299
GMPS,18301
GMPS,18302
GMPS,18303
GMPS,18304
GTHRDH_syn,28807
GTHRDH_syn,28808
GTHRDH_syn,28809
GTHRDH_syn,28810
MPOMMM,20541
MPOMMM,20542
MPOMMM,20543
MPOMMM,20544
MPOMOR,16753
MPOMOR,16754
MPOMOR,16755
MPOMOR,16756
NDPK10,30939
NDPK10,30940
NDPK10,30941
NDPK10,30942
PHYTES,22296
PHYTES,22297
PHYTES,22298
PHYTES,22299
PRUK,19365
PRUK,19366
PRUK,19367
PRUK,19368
SBP,17461
SBP,17462
SBP,17463
SBP,17464
TOCOPHOM1,24012
TOCOPHOM1,24013
TOCOPHOM1,24014
TOCOPHOM1,24015
TOCOPHOM2,37991
TOCOPHOM2,37992
TOCOPHOM2,37993
TOCOPHOM2,37994
TOCOPHS1,37983
TOCOPHS1,37984
TOCOPHS1,37985
TOCOPHS1,37986
TOCOPHS2,37987
TOCOPHS2,37988
TOCOPHS2,37989
TOCOPHS2,37990
GGDPR,26229
GGDPR,26230
GGDPR,26231
GGDPR,26232
H2Otu_syn,29667
H2Otu_syn,29668
H2Otu_syn,29669
H2Otu_syn,29670
CU2abcu_syn,10376
CU2abcu_syn,10377
CU2abcu_syn,10378
CU2abcu_syn,10379
SPP,19289
SPP,19290
SPP,19291
SPP,19292
SQLC2,16561
SQLC2,16562
SQLC2,16563
SQLC2,16564
EX_Rtotal_e,38879
EX_Rtotal_e,38880
EX_Rtotal_e,38881
EX_Rtotal_e,38882
EX_lnlc_e,45264
EX_lnlc_e,45265
EX_lnlc_e,45266
EX_lnlc_e,45267
EX_oh1_e,29667
EX_oh1_e,29668
EX_oh1_e,29669
EX_oh1_e,29670
1PPDCRp,30807
1PPDCRp,30808
1PPDCRp,30809
1PPDCRp,30810
2AMACHYD,40071
2AMACHYD,40072
2AMACHYD,40073
2AMACHYD,40074
2OXOADOXm,30795
2OXOADOXm,30796
2OXOADOXm,30797
2OXOADOXm,30798
3HPPD,13357
3HPPD,13358
3HPPD,13359
3HPPD,13360
3NTD7l,27898
3NTD7l,27899
3NTD7l,27900
3NTD7l,27901
42A12BOOX,27946
42A12BOOX,27947
42A12BOOX,27948
42A12BOOX,27949
AASAD3m,12308
AASAD3m,12309
AASAD3m,12310
AASAD3m,12311
ABTArm,23352
ABTArm,23353
ABTArm,23354
ABTArm,23355
ACACT10m,30719
ACACT10m,30720
ACACT10m,30721
ACACT10m,30722
ACACT1x,21036
ACACT1x,21037
ACACT1x,21038
ACACT1x,21039
ACACtx,29751
ACACtx,29752
ACACtx,29753
ACACtx,29754
ACOAD9m,31099
ACOAD9m,31100
ACOAD9m,31101
ACOAD9m,31102
ACOAD9m,44180
ACOAD9m,44181
ACOAD9m,44182
ACOAD9m,44183
ADAe,24408
ADAe,24409
ADAe,24410
ADAe,24411
ADCim,19729
ADCim,19730
ADCim,19731
ADCim,19732
AGMTm,13929
AGMTm,13930
AGMTm,13931
AGMTm,13932
AKGDm,27786
AKGDm,27787
AKGDm,27788
AKGDm,27789
AMPTASECGe,28783
AMPTASECGe,28784
AMPTASECGe,28785
AMPTASECGe,28786
AOBUTDsm,25653
AOBUTDsm,25654
AOBUTDsm,25655
AOBUTDsm,25656
AP4AH1,32039
AP4AH1,32040
AP4AH1,32041
AP4AH1,32042
ARGNm,20569
ARGNm,20570
ARGNm,20571
ARGNm,20572
ATPH1e,20988
ATPH1e,20989
ATPH1e,20990
ATPH1e,20991
ATPtm,34999
ATPtm,35000
ATPtm,35001
ATPtm,35002
BAAT4x,49788
BAAT4x,49789
BAAT4x,49790
BAAT4x,49791
BDHm,20521
BDHm,20522
BDHm,20523
BDHm,20524
BETALDHxm,15305
BETALDHxm,15306
BETALDHxm,15307
BETALDHxm,15308
CHAT,18821
CHAT,18822
CHAT,18823
CHAT,18824
CHATn,18821
CHATn,18822
CHATn,18823
CHATn,18824
CHLtm,32751
CHLtm,32752
CHLtm,32753
CHLtm,32754
CHOLtr,32751
CHOLtr,32752
CHOLtr,32753
CHOLtr,32754
CHSTEROLt1,39747
CHSTEROLt1,39748
CHSTEROLt1,39749
CHSTEROLt1,39750
CHSTEROLt2,39747
CHSTEROLt2,39748
CHSTEROLt2,39749
CHSTEROLt2,39750
CHSTEROLtg,39051
CHSTEROLtg,39052
CHSTEROLtg,39053
CHSTEROLtg,39054
CSNATer,21136
CSNATer,21137
CSNATer,21138
CSNATer,21139
CYSLYSL,24927
CYSLYSL,24928
CYSLYSL,24929
CYSLYSL,24930
CYSO,20441
CYSO,20442
CYSO,20443
CYSO,20444
CYTDK1,24674
CYTDK1,24675
CYTDK1,24676
CYTDK1,24677
CYTDK2m,24674
CYTDK2m,24675
CYTDK2m,24676
CYTDK2m,24677
CYTDn,16069
CYTDn,16070
CYTDn,16071
CYTDn,16072
CYTK1m,11600
CYTK1m,11601
CYTK1m,11602
CYTK1m,11603
CYTK1n,11600
CYTK1n,11601
CYTK1n,11602
CYTK1n,11603
DCK1m,46040
DCK1m,46041
DCK1m,46042
DCK1m,46043
DCK1n,46040
DCK1n,46041
DCK1n,46042
DCK1n,46043
DGULND,11084
DGULND,11085
DGULND,11086
DGULND,11087
DMATTx,22408
DMATTx,22409
DMATTx,22410
DMATTx,22411
DOPABMO,19117
DOPABMO,19118
DOPABMO,19119
DOPABMO,19120
ECOAH12m,31175
ECOAH12m,31176
ECOAH12m,31177
ECOAH12m,31178
ECOAH9m,31119
ECOAH9m,31120
ECOAH9m,31121
ECOAH9m,31122
ETOHtx,35267
ETOHtx,35268
ETOHtx,35269
ETOHtx,35270
FACOAL1821,33651
FACOAL1821,33652
FACOAL1821,33653
FACOAL1821,33654
FE2tm,29579
FE2tm,29580
FE2tm,29581
FE2tm,29582
FORtr,29679
FORtr,29680
FORtr,29681
FORtr,29682
FORtrn,29679
FORtrn,29680
FORtrn,29681
FORtrn,29682
FTCD,22736
FTCD,22737
FTCD,22738
FTCD,22739
FTHFDH,10180
